,siteId,SamplingInt,dateOnround,dateOffround,latitude,longitude,Modelled_RR,Modelled_global,Observed,Variable,Percent_Error_RR,Percent_Error_global,Precip_Percent_Error_RR,Precip_Percent_Error_global,Error_bin_RR,Error_bin_global,Below_90_glob,Below_90_RR
28215,UT09,439.0,2017-01-11,2017-01-18,38.4584,-109.821,10.125403817086779,15.95249483527794,7.62,Precipitation_mm,24.743742198793793,52.2331768248008,24.743742198793793,52.2331768248008,"(20, 30]","(50, 60]",Y,Y
28216,UT09,440.0,2017-01-18,2017-01-25,38.4584,-109.821,2.339476576441037,2.501942571516651,1.9558000000000002,WetDep_SO4_mgm2,16.40010335237938,21.82874130422526,6.608322646934949,34.514343877402744,"(0, 10]","(30, 40]",Y,Y
28217,UT09,440.0,2017-01-18,2017-01-25,38.4584,-109.821,7.105477624676389,8.386165084017511,8.53567,WetDep_NO3_mgm2,20.12802588184558,1.7827566531860584,6.608322646934949,34.514343877402744,"(0, 10]","(30, 40]",Y,Y
28218,UT09,440.0,2017-01-18,2017-01-25,38.4584,-109.821,0.6270773667528574,1.4429352812014045,1.08966,WetDep_NH4_mgm2,73.76803210782361,24.483099540491057,6.608322646934949,34.514343877402744,"(0, 10]","(30, 40]",Y,Y
28219,UT09,440.0,2017-01-18,2017-01-25,38.4584,-109.821,13.104042586117592,21.332915980633118,13.97,Precipitation_mm,6.608322646934949,34.514343877402744,6.608322646934949,34.514343877402744,"(0, 10]","(30, 40]",Y,Y
28220,UT09,441.0,2017-02-08,2017-02-15,38.4584,-109.821,8.814975477615913,3.5998792510403943,1.115568,WetDep_SO4_mgm2,87.34462730120136,69.01096058492541,74.06313644929716,76.01133463125102,"(70, 80]","(70, 80]",Y,Y
28221,UT09,441.0,2017-02-08,2017-02-15,38.4584,-109.821,22.116826607008562,7.97670209196489,1.6047719999999999,WetDep_NO3_mgm2,92.7441127585118,79.88176088942168,74.06313644929716,76.01133463125102,"(70, 80]","(70, 80]",Y,Y
28222,UT09,441.0,2017-02-08,2017-02-15,38.4584,-109.821,2.7926564934779035,1.1074814611551114,0.717804,WetDep_NH4_mgm2,74.29673138546069,35.18591279610901,74.06313644929716,76.01133463125102,"(70, 80]","(70, 80]",Y,Y
28223,UT09,441.0,2017-02-08,2017-02-15,38.4584,-109.821,17.627420490000254,19.059001114568595,4.572,Precipitation_mm,74.06313644929716,76.01133463125102,74.06313644929716,76.01133463125102,"(70, 80]","(70, 80]",Y,Y
28224,UT09,442.0,2017-02-15,2017-02-22,38.4584,-109.821,3.530954589261656,2.050100527440266,2.414016,WetDep_SO4_mgm2,31.63276561693801,17.75110379655943,64.19904207633202,65.28867693041313,"(60, 70]","(60, 70]",Y,Y
28225,UT09,442.0,2017-02-15,2017-02-22,38.4584,-109.821,7.483182451847933,5.174925057221946,4.009644,WetDep_NO3_mgm2,46.41793079614357,22.517834448553426,64.19904207633202,65.28867693041313,"(60, 70]","(60, 70]",Y,Y
28226,UT09,442.0,2017-02-15,2017-02-22,38.4584,-109.821,1.147679967475172,0.9684391480153237,0.7635240000000001,WetDep_NH4_mgm2,33.472394601457786,21.159320999700153,64.19904207633202,65.28867693041313,"(60, 70]","(60, 70]",Y,Y
28227,UT09,442.0,2017-02-15,2017-02-22,38.4584,-109.821,12.770608009283052,13.171494474106815,4.572,Precipitation_mm,64.19904207633202,65.28867693041313,64.19904207633202,65.28867693041313,"(60, 70]","(60, 70]",Y,Y
28228,UT09,443.0,2017-02-22,2017-03-02,38.4584,-109.821,2.6126911932961634,2.387843957139644,1.3182600000000002,WetDep_SO4_mgm2,49.54397965658975,44.79287492558264,85.90867224044987,88.22068916555355,"(80, 90]","(80, 90]",Y,Y
28229,UT09,443.0,2017-02-22,2017-03-02,38.4584,-109.821,4.461828590300034,7.310305902416201,1.80086,WetDep_NO3_mgm2,59.63852121269182,75.36546316885617,85.90867224044987,88.22068916555355,"(80, 90]","(80, 90]",Y,Y
28230,UT09,443.0,2017-02-22,2017-03-02,38.4584,-109.821,0.7476052291488479,1.2995737901704494,0.34594800000000003,WetDep_NH4_mgm2,53.7258453376706,73.37988788196273,85.90867224044987,88.22068916555355,"(80, 90]","(80, 90]",Y,Y
28231,UT09,443.0,2017-02-22,2017-03-02,38.4584,-109.821,3.60505417706797,4.312646190763946,0.508,Precipitation_mm,85.90867224044987,88.22068916555355,85.90867224044987,88.22068916555355,"(80, 90]","(80, 90]",Y,Y
28232,UT09,444.0,2017-03-02,2017-03-08,38.4584,-109.821,1.1374854124190248,0.63572033020125,2.698496,WetDep_SO4_mgm2,137.23345992290695,324.47848083539145,164.59003467891168,17.411192711872765,"(160, 170]","(10, 20]",Y,Y
28233,UT09,444.0,2017-03-02,2017-03-08,38.4584,-109.821,0.977335981351946,1.8972451649766664,1.3573760000000001,WetDep_NO3_mgm2,38.88529900662676,28.455424472424784,164.59003467891168,17.411192711872765,"(160, 170]","(10, 20]",Y,Y
28234,UT09,444.0,2017-03-02,2017-03-08,38.4584,-109.821,0.17375215578130715,0.24204315049480035,0.225552,WetDep_NH4_mgm2,29.812490087254307,6.813310131308432,164.59003467891168,17.411192711872765,"(160, 170]","(10, 20]",Y,Y
28235,UT09,444.0,2017-03-02,2017-03-08,38.4584,-109.821,0.7679805486498749,2.4603818201550847,2.032,Precipitation_mm,164.59003467891168,17.411192711872765,164.59003467891168,17.411192711872765,"(160, 170]","(10, 20]",Y,Y
28236,UT09,445.0,2017-03-22,2017-03-29,38.4584,-109.821,7.8092978958443915,4.0217009715560135,2.967228,WetDep_SO4_mgm2,62.003908167225006,26.21957671676503,76.94686591234525,70.24879128664838,"(70, 80]","(70, 80]",Y,Y
28237,UT09,445.0,2017-03-22,2017-03-29,38.4584,-109.821,19.968383359325603,12.24227806628786,5.107432,WetDep_NO3_mgm2,74.42240612024942,58.28037909002756,76.94686591234525,70.24879128664838,"(70, 80]","(70, 80]",Y,Y
28238,UT09,445.0,2017-03-22,2017-03-29,38.4584,-109.821,6.335684115624934,3.899938792219226,1.849628,WetDep_NH4_mgm2,70.80618341690229,52.57289669032254,76.94686591234525,70.24879128664838,"(70, 80]","(70, 80]",Y,Y
28239,UT09,445.0,2017-03-22,2017-03-29,38.4584,-109.821,24.239654264590627,18.782430165575903,5.588,Precipitation_mm,76.94686591234525,70.24879128664838,76.94686591234525,70.24879128664838,"(70, 80]","(70, 80]",Y,Y
28240,UT09,446.0,2017-03-29,2017-04-05,38.4584,-109.821,5.858328301763458,3.572249175965246,2.40665,WetDep_SO4_mgm2,58.91916813068403,32.629279721235946,67.57095799676961,52.40665976053498,"(60, 70]","(50, 60]",Y,Y
28241,UT09,446.0,2017-03-29,2017-04-05,38.4584,-109.821,9.61606541407445,9.637852626913356,3.7718999999999996,WetDep_NO3_mgm2,60.775017248954036,60.86368876955947,67.57095799676961,52.40665976053498,"(60, 70]","(50, 60]",Y,Y
28242,UT09,446.0,2017-03-29,2017-04-05,38.4584,-109.821,3.1827865337666745,2.6237902587904722,1.5303499999999999,WetDep_NH4_mgm2,51.91791897558067,41.67407265604118,67.57095799676961,52.40665976053498,"(60, 70]","(50, 60]",Y,Y
28243,UT09,446.0,2017-03-29,2017-04-05,38.4584,-109.821,19.581213652156148,13.342202854538243,6.35,Precipitation_mm,67.57095799676961,52.40665976053498,67.57095799676961,52.40665976053498,"(60, 70]","(50, 60]",Y,Y
28244,UT09,447.0,2017-05-03,2017-05-10,38.4584,-109.821,4.075896667906008,3.079085329735806,12.360402,WetDep_SO4_mgm2,203.25601964659614,301.4309665481261,56.42605407507314,39.06558941405471,"(50, 60]","(30, 40]",Y,Y
28245,UT09,447.0,2017-05-03,2017-05-10,38.4584,-109.821,5.507913168701746,8.539112499031921,20.07108,WetDep_NO3_mgm2,264.4044374928099,135.0487829066013,56.42605407507314,39.06558941405471,"(50, 60]","(30, 40]",Y,Y
28246,UT09,447.0,2017-05-03,2017-05-10,38.4584,-109.821,2.799275374991516,2.236248229801822,5.653277999999999,WetDep_NH4_mgm2,101.95505060009087,152.8018993893624,56.42605407507314,39.06558941405471,"(50, 60]","(30, 40]",Y,Y
28247,UT09,447.0,2017-05-03,2017-05-10,38.4584,-109.821,5.246254272997281,3.751574813012589,2.286,Precipitation_mm,56.42605407507314,39.06558941405471,56.42605407507314,39.06558941405471,"(50, 60]","(30, 40]",Y,Y
28248,UT09,448.0,2017-05-10,2017-05-17,38.4584,-109.821,3.1091844731477156,2.066656723168305,0.8249920000000001,WetDep_SO4_mgm2,73.46596809790498,60.08084019220961,78.75897036374442,47.0745058947381,"(70, 80]","(40, 50]",Y,Y
28249,UT09,448.0,2017-05-10,2017-05-17,38.4584,-109.821,4.18835201994643,5.849825751927384,1.495298,WetDep_NO3_mgm2,64.2986551063794,74.43858905528369,78.75897036374442,47.0745058947381,"(70, 80]","(40, 50]",Y,Y
28250,UT09,448.0,2017-05-10,2017-05-17,38.4584,-109.821,0.771092712988179,1.802489779894993,0.49606200000000006,WetDep_NH4_mgm2,35.66765816296791,72.4790672583509,78.75897036374442,47.0745058947381,"(70, 80]","(40, 50]",Y,Y
28251,UT09,448.0,2017-05-10,2017-05-17,38.4584,-109.821,8.370592341555769,3.3594395858899118,1.778,Precipitation_mm,78.75897036374442,47.0745058947381,78.75897036374442,47.0745058947381,"(70, 80]","(40, 50]",Y,Y
28252,UT09,449.0,2017-05-17,2017-05-24,38.4584,-109.821,3.1755712110673877,1.9732781866756077,1.3299439999999998,WetDep_SO4_mgm2,58.11953467253619,32.60230569717271,53.761879419803826,59.79765253027445,"(50, 60]","(50, 60]",Y,Y
28253,UT09,449.0,2017-05-17,2017-05-24,38.4584,-109.821,9.773374234911536,9.022950377482463,3.5925759999999993,WetDep_NO3_mgm2,63.24119067121225,60.18402130454383,53.761879419803826,59.79765253027445,"(50, 60]","(50, 60]",Y,Y
28254,UT09,449.0,2017-05-17,2017-05-24,38.4584,-109.821,4.0325695772726124,2.9684945711011976,1.437894,WetDep_NH4_mgm2,64.34298348864435,51.561508179999926,53.761879419803826,59.79765253027445,"(50, 60]","(50, 60]",Y,Y
28255,UT09,449.0,2017-05-17,2017-05-24,38.4584,-109.821,9.338614861109651,10.74066633360571,4.318,Precipitation_mm,53.761879419803826,59.79765253027445,53.761879419803826,59.79765253027445,"(50, 60]","(50, 60]",Y,Y
28268,UT09,453.0,2017-08-09,2017-08-16,38.4584,-109.821,4.896790442398921,0.6682961998855269,1.034825,WetDep_SO4_mgm2,78.86728026913394,54.84526175328489,52.423310181835014,6.918466060130582,"(50, 60]","(0, 10]",Y,Y
28269,UT09,453.0,2017-08-09,2017-08-16,38.4584,-109.821,11.199591302014227,3.699670326345883,2.3161,WetDep_NO3_mgm2,79.31978107465892,37.39712472468912,52.423310181835014,6.918466060130582,"(50, 60]","(0, 10]",Y,Y
28270,UT09,453.0,2017-08-09,2017-08-16,38.4584,-109.821,2.313344430054129,0.6798031606386477,0.7115250000000001,WetDep_NH4_mgm2,69.24258269732229,4.666327136748089,52.423310181835014,6.918466060130582,"(50, 60]","(0, 10]",Y,Y
28271,UT09,453.0,2017-08-09,2017-08-16,38.4584,-109.821,2.784977275771105,1.4234832022170463,1.325,Precipitation_mm,52.423310181835014,6.918466060130582,52.423310181835014,6.918466060130582,"(50, 60]","(0, 10]",Y,Y
28272,UT09,454.0,2017-09-06,2017-09-13,38.4584,-109.821,3.516815103554677,4.385187007933106,3.357376,WetDep_SO4_mgm2,4.53362200911619,23.438248039906277,133.83899260902962,63.79938827599866,"(130, 140]","(60, 70]",Y,Y
28273,UT09,454.0,2017-09-06,2017-09-13,38.4584,-109.821,2.810138406002017,10.626198383711927,5.870639000000001,WetDep_NO3_mgm2,108.90924758229814,44.75315829790411,133.83899260902962,63.79938827599866,"(130, 140]","(60, 70]",Y,Y
28274,UT09,454.0,2017-09-06,2017-09-13,38.4584,-109.821,0.8286328016718064,2.7659177623067484,2.05067,WetDep_NH4_mgm2,147.47632435774628,25.859328576357903,133.83899260902962,63.79938827599866,"(130, 140]","(60, 70]",Y,Y
28275,UT09,454.0,2017-09-06,2017-09-13,38.4584,-109.821,2.039437455144017,13.173810532152164,4.769,Precipitation_mm,133.83899260902962,63.79938827599866,133.83899260902962,63.79938827599866,"(130, 140]","(60, 70]",Y,Y
28276,UT09,455.0,2017-09-13,2017-09-20,38.4584,-109.821,5.9474225854353024,4.296834975569641,5.537711999999999,WetDep_SO4_mgm2,6.888876308178392,28.878861568702735,61.36322485510082,32.22080457336309,"(60, 70]","(30, 40]",Y,Y
28277,UT09,455.0,2017-09-13,2017-09-20,38.4584,-109.821,14.972317321886031,11.559816719671664,11.316893999999998,WetDep_NO3_mgm2,24.414546147393352,2.1014409273312955,61.36322485510082,32.22080457336309,"(60, 70]","(30, 40]",Y,Y
28278,UT09,455.0,2017-09-13,2017-09-20,38.4584,-109.821,2.770929680311388,1.9483396120552319,4.394754,WetDep_NH4_mgm2,58.60214826910122,125.56406351375955,61.36322485510082,32.22080457336309,"(60, 70]","(30, 40]",Y,Y
28279,UT09,455.0,2017-09-13,2017-09-20,38.4584,-109.821,41.66496799908326,12.175088521011062,16.098,Precipitation_mm,61.36322485510082,32.22080457336309,61.36322485510082,32.22080457336309,"(60, 70]","(30, 40]",Y,Y
28280,UT09,456.0,2017-09-27,2017-10-05,38.4584,-109.821,3.149264123894664,1.6015133543172222,5.5589059999999995,WetDep_SO4_mgm2,76.51444214610223,247.10331855896035,8.507829902138099,47.220865057632004,"(0, 10]","(40, 50]",Y,Y
28281,UT09,456.0,2017-09-27,2017-10-05,38.4584,-109.821,22.49837109113972,13.281609822883565,14.001062,WetDep_NO3_mgm2,37.7685524730549,5.416904928774921,8.507829902138099,47.220865057632004,"(0, 10]","(40, 50]",Y,Y
28282,UT09,456.0,2017-09-27,2017-10-05,38.4584,-109.821,3.4819734039430106,2.3857586759428546,5.501240999999999,WetDep_NH4_mgm2,57.99204536629592,130.58664966715054,8.507829902138099,47.220865057632004,"(0, 10]","(40, 50]",Y,Y
28283,UT09,456.0,2017-09-27,2017-10-05,38.4584,-109.821,10.628726065576533,7.833808064831856,11.533,Precipitation_mm,8.507829902138099,47.220865057632004,8.507829902138099,47.220865057632004,"(0, 10]","(40, 50]",Y,Y
28284,UT09,457.0,2017-10-05,2017-10-11,38.4584,-109.821,0.7952961403163266,0.021327039196420906,0.266049,WetDep_SO4_mgm2,66.54717827573263,1147.4727389475056,0.5786434533489979,215.0101468547468,"(0, 10]","(210, 220]",Y,Y
28285,UT09,457.0,2017-10-05,2017-10-11,38.4584,-109.821,1.3017877502235684,0.5511682545269277,0.24739399999999998,WetDep_NO3_mgm2,80.99582670389142,55.114613737625305,0.5786434533489979,215.0101468547468,"(0, 10]","(210, 220]",Y,Y
28286,UT09,457.0,2017-10-05,2017-10-11,38.4584,-109.821,0.18021753506004212,0.11386732645209775,0.148953,WetDep_NH4_mgm2,17.34822033251419,30.812766612784447,0.5786434533489979,215.0101468547468,"(0, 10]","(210, 220]",Y,Y
28287,UT09,457.0,2017-10-05,2017-10-11,38.4584,-109.821,0.28534884757430445,0.09110817631291651,0.287,Precipitation_mm,0.5786434533489979,215.0101468547468,0.5786434533489979,215.0101468547468,"(0, 10]","(210, 220]",Y,Y
28288,UT09,458.0,2017-12-13,2017-12-20,38.4584,-109.821,0.7312237268860691,0.3051710326920754,0.1524,WetDep_SO4_mgm2,79.15822553392812,50.060790942181235,43.709218572369835,69.31282049245644,"(40, 50]","(60, 70]",Y,Y
28289,UT09,458.0,2017-12-13,2017-12-20,38.4584,-109.821,3.6158432189809657,1.664617054158818,0.289052,WetDep_NO3_mgm2,92.00595870742808,82.6355257338111,43.709218572369835,69.31282049245644,"(40, 50]","(60, 70]",Y,Y
28290,UT09,458.0,2017-12-13,2017-12-20,38.4584,-109.821,0.4773320898249782,0.28731947416048376,0.19964400000000002,WetDep_NH4_mgm2,58.175030705938326,30.514977941074804,43.709218572369835,69.31282049245644,"(40, 50]","(60, 70]",Y,Y
28291,UT09,458.0,2017-12-13,2017-12-20,38.4584,-109.821,0.9024568270616504,1.6554144374041375,0.508,Precipitation_mm,43.709218572369835,69.31282049245644,43.709218572369835,69.31282049245644,"(40, 50]","(60, 70]",Y,Y
28296,UT95,0.0,2017-12-13,2017-12-20,40.7543,-109.4671,1.0208582580469483,0.6108939004103837,0.25513600000000003,WetDep_SO4_mgm2,75.00769592753134,58.23562817886938,31.20292690259261,68.81156750586467,"(30, 40]","(60, 70]",Y,Y
28297,UT95,0.0,2017-12-13,2017-12-20,40.7543,-109.4671,1.856950288068454,2.096259453661478,0.4255840000000001,WetDep_NO3_mgm2,77.0815620248682,79.6979329416192,31.20292690259261,68.81156750586467,"(30, 40]","(60, 70]",Y,Y
28298,UT95,0.0,2017-12-13,2017-12-20,40.7543,-109.4671,0.17156999491772926,0.23582679548661575,0.469536,WetDep_NH4_mgm2,173.67023017349308,99.10205667305026,31.20292690259261,68.81156750586467,"(30, 40]","(60, 70]",Y,Y
28299,UT95,0.0,2017-12-13,2017-12-20,40.7543,-109.4671,1.5582058243701624,3.437171778997161,1.072,Precipitation_mm,31.20292690259261,68.81156750586467,31.20292690259261,68.81156750586467,"(30, 40]","(60, 70]",Y,Y
28300,UT95,1.0,2017-12-20,2017-12-27,40.7543,-109.4671,6.78231610315775,2.4709674059323157,1.1026379999999998,WetDep_SO4_mgm2,83.7424563640343,55.37626286155055,51.463788310643906,65.67457639336033,"(50, 60]","(60, 70]",Y,Y
28301,UT95,1.0,2017-12-20,2017-12-27,40.7543,-109.4671,8.839866497394738,7.834313669281487,4.385204,WetDep_NO3_mgm2,50.39287073744387,44.025677486025614,51.463788310643906,65.67457639336033,"(50, 60]","(60, 70]",Y,Y
28302,UT95,1.0,2017-12-20,2017-12-27,40.7543,-109.4671,0.4297244412238932,0.9745027722518311,0.842821,WetDep_NH4_mgm2,96.13057093042492,13.512713970792262,51.463788310643906,65.67457639336033,"(50, 60]","(60, 70]",Y,Y
28303,UT95,1.0,2017-12-20,2017-12-27,40.7543,-109.4671,13.056231171395053,18.461534728952955,6.337,Precipitation_mm,51.463788310643906,65.67457639336033,51.463788310643906,65.67457639336033,"(50, 60]","(60, 70]",Y,Y
28304,UT98,343.0,2017-01-11,2017-01-18,39.0001,-110.174,1.956612918876134,3.0091491678221756,5.29717,WetDep_SO4_mgm2,170.73162754351335,76.03547396866816,51.43740570386326,26.830757299633294,"(50, 60]","(20, 30]",Y,Y
28305,UT98,343.0,2017-01-11,2017-01-18,39.0001,-110.174,5.2604677899455865,7.9541592874765605,13.204698000000002,WetDep_NO3_mgm2,151.0175620738206,66.00997695369468,51.43740570386326,26.830757299633294,"(50, 60]","(20, 30]",Y,Y
28306,UT98,343.0,2017-01-11,2017-01-18,39.0001,-110.174,0.8470852914309381,1.168927390819696,5.471922,WetDep_NH4_mgm2,545.9706071340893,368.1147899325793,51.43740570386326,26.830757299633294,"(50, 60]","(20, 30]",Y,Y
28307,UT98,343.0,2017-01-11,2017-01-18,39.0001,-110.174,7.212220751693301,14.927037094980433,10.922,Precipitation_mm,51.43740570386326,26.830757299633294,51.43740570386326,26.830757299633294,"(50, 60]","(20, 30]",Y,Y
28308,UT98,344.0,2017-01-18,2017-01-25,39.0001,-110.174,2.297309801419836,2.395191582995664,4.372864000000001,WetDep_SO4_mgm2,90.34716159298077,82.56844383741796,8.357208737239853,18.530466878066154,"(0, 10]","(10, 20]",Y,Y
28309,UT98,344.0,2017-01-18,2017-01-25,39.0001,-110.174,10.37860761818305,9.04281202956249,15.540735999999999,WetDep_NO3_mgm2,49.738159218709015,71.85733762014172,8.357208737239853,18.530466878066154,"(0, 10]","(10, 20]",Y,Y
28310,UT98,344.0,2017-01-18,2017-01-25,39.0001,-110.174,1.4009908358798115,1.6660037553327383,4.372864000000001,WetDep_NH4_mgm2,212.1265241720068,162.47623908426553,8.357208737239853,18.530466878066154,"(0, 10]","(10, 20]",Y,Y
28311,UT98,344.0,2017-01-18,2017-01-25,39.0001,-110.174,17.73843831686712,19.953471410803306,16.256,Precipitation_mm,8.357208737239853,18.530466878066154,8.357208737239853,18.530466878066154,"(0, 10]","(10, 20]",Y,Y
28312,UT98,345.0,2017-02-15,2017-02-22,39.0001,-110.174,4.225084997882059,2.2778059928272407,5.352204,WetDep_SO4_mgm2,26.67683615082162,134.97189913688737,35.836588651425274,11.238761162322692,"(30, 40]","(10, 20]",Y,Y
28313,UT98,345.0,2017-02-15,2017-02-22,39.0001,-110.174,10.065629992009896,5.736987004206775,7.460648,WetDep_NO3_mgm2,25.879969699638593,30.044708041508745,35.836588651425274,11.238761162322692,"(30, 40]","(10, 20]",Y,Y
28314,UT98,345.0,2017-02-15,2017-02-22,39.0001,-110.174,1.7420035521509445,0.9665338439757836,4.940496,WetDep_NH4_mgm2,183.60998425632985,411.156027364499,35.836588651425274,11.238761162322692,"(30, 40]","(10, 20]",Y,Y
28315,UT98,345.0,2017-02-15,2017-02-22,39.0001,-110.174,19.444103325839038,14.055684850022843,12.476,Precipitation_mm,35.836588651425274,11.238761162322692,35.836588651425274,11.238761162322692,"(30, 40]","(10, 20]",Y,Y
28316,UT98,346.0,2017-03-01,2017-03-09,39.0001,-110.174,0.13410910575729595,1.2690840030119965,35.476434000000005,WetDep_SO4_mgm2,26353.41179457531,2695.4362292646947,20.124809874660706,80.4031839659602,"(20, 30]","(80, 90]",Y,Y
28317,UT98,346.0,2017-03-01,2017-03-09,39.0001,-110.174,0.3921367813843636,1.6108106901129542,2.389632,WetDep_NO3_mgm2,509.3873651851436,48.349648699713626,20.124809874660706,80.4031839659602,"(20, 30]","(80, 90]",Y,Y
28318,UT98,346.0,2017-03-01,2017-03-09,39.0001,-110.174,0.08358275005669236,0.3402797073029157,0.299466,WetDep_NH4_mgm2,258.2868472225175,11.994164338040724,20.124809874660706,80.4031839659602,"(20, 30]","(80, 90]",Y,Y
28319,UT98,346.0,2017-03-01,2017-03-09,39.0001,-110.174,0.9539883395636088,3.8883867597491393,0.762,Precipitation_mm,20.124809874660706,80.4031839659602,20.124809874660706,80.4031839659602,"(20, 30]","(80, 90]",Y,Y
28320,UT98,347.0,2017-03-22,2017-03-29,39.0001,-110.174,6.341483467968499,4.58366134958275,3.397504,WetDep_SO4_mgm2,46.42414480521552,25.877944706598477,91.0582944198093,87.96599828933442,"(90, 100]","(80, 90]",Y,Y
28321,UT98,347.0,2017-03-22,2017-03-29,39.0001,-110.174,15.645022399465859,13.715610135134337,5.18287,WetDep_NO3_mgm2,66.87208322452162,62.21188887016117,91.0582944198093,87.96599828933442,"(90, 100]","(80, 90]",Y,Y
28322,UT98,347.0,2017-03-22,2017-03-29,39.0001,-110.174,5.022319735092928,4.66777868544932,2.799588,WetDep_NH4_mgm2,44.257073470687764,40.02312044641182,91.0582944198093,87.96599828933442,"(90, 100]","(80, 90]",Y,Y
28323,UT98,347.0,2017-03-22,2017-03-29,39.0001,-110.174,31.246835124942862,23.217546973786085,2.794,Precipitation_mm,91.0582944198093,87.96599828933442,91.0582944198093,87.96599828933442,"(90, 100]","(80, 90]",Y,Y
28324,UT98,348.0,2017-03-29,2017-04-05,39.0001,-110.174,8.478780478446753,4.645734112657553,7.5689459999999995,WetDep_SO4_mgm2,10.730723371828917,62.92249656255615,84.79689255245304,68.16533665833117,"(80, 90]","(60, 70]",Y,Y
